,id,name,totalGrainPaid,totalCred
3242,Zx2eamMKT3NyFnr9TONTMA,imabhisek,,1.4474079853043356e-24
3243,nGXx81bWrCgOvE9ADVxdAA,johnjonas,,1.4474079853043356e-24
3235,fdlEXieiot9zqjpEqo7ayQ,paxthemax,,1.4474079853043356e-24
3244,YzVWEgmm4czizpB0blTKBw,jeromehartigan,,1.4474079853043356e-24
3245,c4EH8BE4QuwbvCrjO6uQJA,weebo,,1.4474079853043356e-24
3247,av7eI4mA8xG3w13CNz2UPA,lux,,1.4474079853043356e-24
3318,pyCGSzsxfnHB1GQza9unoQ,dw-discord,,1.4474079853043356e-24
3248,DOYHq49doTaDBMJ4hd9MYw,ActiveInferenceLab,,1.4474079853043356e-24
3249,Sn0Br6tATabLGYHdwNLghw,samsong91,,1.4474079853043356e-24
3250,rTKaLNJTE1y9cPlGgpUGTw,Balazs,,1.4474079853043356e-24
3321,zmA1UYRvppHrcEHD3fWGYA,Dalaw,,1.4474079853043356e-24
3251,GKE1Odh4Qt5rAyd7dlQvvA,Michael-Shea,,1.4474079853043356e-24
3234,yZxYWzP4Ky1rFjaWy8iwpQ,UI369,,1.4474079853043356e-24
3320,q5WkWPePUl3R6GemzDoH5w,Justin----------------,,1.4474079853043356e-24
3319,VK3Rj0c012yL0FQJ4vn7ZA,CB,,1.4474079853043356e-24
3252,jocxhM1fLTlZert4cMTQvQ,JinkzEvo,,1.4474079853043356e-24
3305,OOZ9zzfEi3f6iKDPMy1kxQ,usamaahmed,,1.4474079853043356e-24
3290,vs0JmqBI2WMLMpz1PV2bqA,Spectra-CryptoVerse,,1.4474079853043356e-24
3262,sWFaGdQfA8GzoxSmXUKkQA,catarina,,1.4474079853043356e-24
3294,mFdXdr4VnLEZCAQdC80RdQ,Tempo,,1.4474079853043356e-24
3283,GWVwENDudu0AYRbyYnUd3g,ELS24,,1.4474079853043356e-24
3284,hZ0VweUE0XuLyCBsDhPfbA,melgrrrl,,1.4474079853043356e-24
3285,mBOkL4z7OLyL868Clt8EqA,OxDigest-com---Moderator,,1.4474079853043356e-24
3286,pHbubQCQr2EDlI0hdE94AQ,eric-schorling,,1.4474079853043356e-24
3287,DW6BbmOfNSdPQqinpPHMJg,zolikam-7,,1.4474079853043356e-24
3288,b3u7H9R1WNxuEjaNLu8WdA,pr74912,,1.4474079853043356e-24
3289,7VqXPgNNuKq46NzmDQ8ZzQ,QZ,,1.4474079853043356e-24
3291,teGAEE4U2DQocABod9zrQA,vero0509,,1.4474079853043356e-24
3292,f4KbWZW3C1ZpOZ0FEDBxoA,cleanapp-discord,,1.4474079853043356e-24
3293,17lGcYzv33dEXW1YYouwjw,ferchoeth,,1.4474079853043356e-24
3295,aGGu7WSeQZprn8rOnYoang,shermin-discord,,1.4474079853043356e-24
3311,t0LQ0WAMd6ge9QpgAKMsgw,NKrypto,,1.4474079853043356e-24
3296,Bn4IEZGqKJnDYHbhopIDJQ,Ckeair,,1.4474079853043356e-24
3297,KWBHwBNZz9pF2BG52Q9ZOQ,Sid-Sharma,,1.4474079853043356e-24
3298,8YauPzNJMYEx7lu7rC9ZPg,Aurelio,,1.4474079853043356e-24
3299,emf7yRrN0zPRw4dWYd1I3w,dris,,1.4474079853043356e-24
3300,EzYcJbbSbKQbUBuAjB9pJA,Kelche,,1.4474079853043356e-24
3301,NDluDAoxtodIWup8L0xbmQ,DeepChad,,1.4474079853043356e-24
3302,mO2zGXAU4pg4F2BBbq6JFg,thinkDecade---,,1.4474079853043356e-24
3303,kP2q5OJwxbxPydM2hZuLZg,evenlyodd,,1.4474079853043356e-24
3304,pvGtvdMfgfJ8GZUAMt7lyw,Yashvardhan-chauhan,,1.4474079853043356e-24
3227,G9BdqPb9xdPrEKmrh6oadQ,renegaderegen,,1.4474079853043356e-24
3282,j0bAZ14cW1Xbp3TmsQCmTg,JonathanWein,,1.4474079853043356e-24
3281,Ce7ZcvrBfZdnFvtnBMKSeA,jonhillis---Cabin,,1.4474079853043356e-24
3280,rYRf8dkAB1BxsVSYaJaQ9w,--Damilola-eth----,,1.4474079853043356e-24
3279,KjnxLA4L6EcKE9gpxJJ2Hw,armog,,1.4474079853043356e-24
3263,1WavZ0P2XDwhjojM8No3ug,Audion,,1.4474079853043356e-24
3310,fL9z20smpYv6xy3XTE9uJQ,su-kal-crypto,,1.4474079853043356e-24
3309,HwNbfbhxNTrNVHDsrLu3hw,MEHDI,,1.4474079853043356e-24
3308,h07Y4mUkFElY0vcedaBZlg,miguelb,,1.4474079853043356e-24
3307,8j1ZTzwoerZC5V1y6ApJ6Q,Niki-Faldemolaei,,1.4474079853043356e-24
3264,t02llM57lnC6PV1wC7faYg,0xManobi,,1.4474079853043356e-24
3306,S1Rz3aRrjjCv9gmb3kJnpA,Jonohito,,1.4474079853043356e-24
3265,Gp5Ylx6Pl0PtwdYtGw2OqQ,BlackForestBoi,,1.4474079853043356e-24
3266,HOkPSybI4rywgv28T3AyLQ,Neeraj,,1.4474079853043356e-24
3267,ZLf8MCzbYSkqEworXoLz9g,OddName,,1.4474079853043356e-24
3268,cMq6wI9tD2UajAegEOk5kg,rareartgoon,,1.4474079853043356e-24
3269,NkR3wPmQAk4t6l1sRV7xBw,foreverkatie,,1.4474079853043356e-24
3270,2HAgVw9PJGwHYOaf5Uv6Yg,Silverfonic,,1.4474079853043356e-24
3271,NBZK7PGOFj4ot4XxenrwIg,Risen,,1.4474079853043356e-24
3272,EOmBxddOdkKZIw5xcmV54A,BowTiedBreath,,1.4474079853043356e-24
3273,whVd3sZjzA98EPsPQ7MEnw,MissBrittany,,1.4474079853043356e-24
3274,6KfVIV4RUKgiNkLmbxa5dw,billyjitsu,,1.4474079853043356e-24
3275,6gk7JVU7toX5btvoqkVNPA,gav,,1.4474079853043356e-24
3276,nAqFBb3zx0Swul2YhrQ4wg,Scrodee,,1.4474079853043356e-24
3277,aeV1KPmvoaDxWaBgM08Irg,SW,,1.4474079853043356e-24
3278,W9a8WWpfJBnPlJAsPlnsGA,anthonym,,1.4474079853043356e-24
3228,Y3keEVhnSBGefDIErASDVw,KinuHero,,1.4474079853043356e-24
3166,knw8G902nELYVGDcR02e2A,blumojo,,1.4474079853043356e-24
3226,qls20haNB9LL1LD1J5DpMA,Umebosi,,1.4474079853043356e-24
3225,8z6UGwQ83oWhms9YydyFWQ,bensodenkamp,,1.4474079853043356e-24
3156,cBum5DtQqEV3iDzDQeUm9g,jak,,1.4474079853043356e-24
3157,6P9krh0OXwHBx5Ns60CoCg,SaVC-,,1.4474079853043356e-24
3158,bQse9vP1BLnB69IJqAYaLQ,CosmereCowboy,,1.4474079853043356e-24
3159,iMqbXLMl1KOyJdoJP2IKNA,fabiomendes,,1.4474079853043356e-24
3160,Wwaw0m4QP9DCxnneMx6edw,Zeugh,,1.4474079853043356e-24
3161,Z56EDD3OECx8NXroGZDDfw,tententen,,1.4474079853043356e-24
3162,H2EQUPN8IDDJpz1Tpw1VCw,leopoldddd,,1.4474079853043356e-24
3163,w2o3pQSQGls9FXEnUY4ORw,amz,,1.4474079853043356e-24
3164,qFYRZwPf4eNoD2QEY1xPDg,furkan-bulgur,,1.4474079853043356e-24
3165,mDKWVeGn2JOWypGCpVqVKQ,Marcel--10--10-,,1.4474079853043356e-24
3130,hzr7VVKCGJampP9vHOGoVg,Sinouh---SFM-,,1.4474079853043356e-24
3167,Zlcl11Uouda5TKnAq0r1IQ,Bismarckzuckerberg,,1.4474079853043356e-24
3168,oMxOx1ur11S9NWC6Npb7Ag,JesnoNipi,,1.4474079853043356e-24
3169,fPLwb0rfengvj0fZlqgbMA,PrimeDad,,1.4474079853043356e-24
3170,8B8bGymMcEonf7Oo3c2KdA,marylou,,1.4474079853043356e-24
3171,XbxZdYg8AJ55emXyzV2qeA,russlive215--------------40ACRES,,1.4474079853043356e-24
3172,5NNOTjIBXB2NnLO9MDNBZQ,mistyman22,,1.4474079853043356e-24
3173,FkELDh6P1Zpiw9DofMuo4Q,dhaval,,1.4474079853043356e-24
3174,ghkYMIYB0b2cDzMAdqiNQA,albino,,1.4474079853043356e-24
3175,kBZImXzX72q0k7aNau5IlQ,ElCelaya,,1.4474079853043356e-24
3176,Kl2S48rFoePI0Pqe8hpDmw,Nats---Cryptomurals---,,1.4474079853043356e-24
3155,qy1E41dy57RvRE7Yjb2WvA,joodie,,1.4474079853043356e-24
3154,xS1RFjq4wrWqKN7wPIV03Q,mollyhendo,,1.4474079853043356e-24
3153,fDLaqMzw9Ohgj355KAJyqA,fatfingererr,,1.4474079853043356e-24
3141,U5LOIaI2ZpNVaNy2TRUmtA,rdrx,,1.4474079853043356e-24
3132,gpDDhJLuWxAoOa2VqM34zg,Ri,,1.4474079853043356e-24
3133,n34OSKeT91FngAnxTBaLVw,David-Miller,,1.4474079853043356e-24
3134,YsyPDWs1nMDPEk9s9cNElg,xdamman,,1.4474079853043356e-24
3135,JwQ7UlxWdf4V1w6klaeI3Q,SteveWright,,1.4474079853043356e-24
3136,emzzrxpnmR51SPMh3E26mg,sirecrem,,1.4474079853043356e-24
3137,KyyvIVqP8ZXpwUq9NzVytA,konrad,,1.4474079853043356e-24
3138,uAw6YOj4RpYaQ5HJKBdOQw,FrenchTony,,1.4474079853043356e-24
3139,HX4WoXf23tACA2g18jHj0Q,CS,,1.4474079853043356e-24
3140,NHKdz9G7sMjm0VS9TWKS4w,notchia,,1.4474079853043356e-24
3142,aOlmSODUp6jFRXwVL7b0ng,AcidCavin,,1.4474079853043356e-24
3152,2Cv8l6APjLaZzx98m5aH5A,StefS,,1.4474079853043356e-24
3143,t8TRNEu6rXfM6n1vD6N7bQ,prose11,,1.4474079853043356e-24
3144,QtMuW837R2rN0YTbc43GPw,fysp,,1.4474079853043356e-24
3145,mZadjBKl3G7D9UY0qm6FbQ,Doggfather,,1.4474079853043356e-24
3146,v4k717zpMLD9WKXuwZAEmw,teenageluismi,,1.4474079853043356e-24
3147,SbAsZBqpQuMN0v9ugzjepg,gamergirl69-eth,,1.4474079853043356e-24
3148,PG6ywd4aAM8bRIVqZVm36g,iisol,,1.4474079853043356e-24
3149,qSLEdLWZBdz7zryAFl9q2Q,discord-692407856506470482,,1.4474079853043356e-24
3150,zmC8QgFogQxnioKxR96rHw,Icarus,,1.4474079853043356e-24
3151,Pt1FQ0zIr84yPfQIN20pow,shpakb,,1.4474079853043356e-24
3177,vBcVnosy6202ypECGNsadw,EurekaJohn,,1.4474079853043356e-24
3178,YznURqXm7wfZUbk28ViAkA,MrsYonks,,1.4474079853043356e-24
3179,Gz3VbwF5hapUnTrIBU6jzQ,PabloA,,1.4474079853043356e-24
3214,4OVLDDZD2ny0HOQzf8Kj7A,Chris-Gadelha,,1.4474079853043356e-24
3205,jvmOCMDcQlFlXNS1Wqg8Kw,TobiWo,,1.4474079853043356e-24
3206,YdEp8ks1nA1HkHVu3IVElg,erin-mikail-staples,,1.4474079853043356e-24
3207,FvN9SOOZoIwQ87DvnSqegw,glocalvr,,1.4474079853043356e-24
3208,6E0kLWcPkbxcDhPS98s4CQ,selfscrum,,1.4474079853043356e-24
3209,hEjJKc3wNhWNNOa3gGafmA,felix-m,,1.4474079853043356e-24
3210,PApNG3WP61AO9ljc0GjMMQ,Pclind2,,1.4474079853043356e-24
3211,xbJS0Zb4fY5W09Nr59R5cQ,adiwara,,1.4474079853043356e-24
3212,j9YCDPJ0R8Vzcj6wwU74Iw,DiscoFox,,1.4474079853043356e-24
3213,NJRKr4GrF8um5rt7BTxhzA,Bloggin--Jesus,,1.4474079853043356e-24
3215,ObJ6kG3DJS7MKzvaGgwLAA,makiko,,1.4474079853043356e-24
3203,qFa0PfJtxCE4TkjSB9YLoQ,satan,,1.4474079853043356e-24
3216,clPP3bc0C6yxdNt2wJfeBA,chopi321,,1.4474079853043356e-24
3217,zYPSMFg1ZDQ5WHeeFqMv9Q,rafajaw,,1.4474079853043356e-24
3218,mWF4QqBhglOwfA261wk6oA,Arem,,1.4474079853043356e-24
3219,qx3ZMD9UbFy5JOS24bGxYg,Apotek,,1.4474079853043356e-24
3220,XnBAvzkeA60SgnkvnxJy3g,TweetShift,,1.4474079853043356e-24
3221,PMK0L2wJIVJvuwwe22TrgQ,wtfisthis,,1.4474079853043356e-24
3222,Glj4BdDeN8AB2Xg49YRKOg,madhurt,,1.4474079853043356e-24
3223,jkk8eF1rECeAjUKGy5OofQ,Moonsky,,1.4474079853043356e-24
3224,caz0XwKXFjNQSogg0vLFJA,hjton,,1.4474079853043356e-24
3204,N7JAlSAwNgT5HnnaopqrJw,procrastinestor,,1.4474079853043356e-24
3202,M0kgtrDBoAgd0sMhWeabTA,PawLee,,1.4474079853043356e-24
3180,jo9VZO8TqMxINTLtBgRRyQ,marine,,1.4474079853043356e-24
3190,qX792vXlULDaUmjEi5BOuA,-ajascha,,1.4474079853043356e-24
3181,s96OahkvDjkTd97OQqIvQQ,Andrew-Roxby,,1.4474079853043356e-24
3182,xYPz7qRWY8V9Qamv6XaUpQ,taxil,,1.4474079853043356e-24
3183,nlT59BiD0ABXK6gUwba76g,unstablelandscape,,1.4474079853043356e-24
3184,xZydlqKIbaez6Hnfw9Gfow,sagarshukla97,,1.4474079853043356e-24
3185,J4QkYwDrmeRnYpAs5pukaA,kitying,,1.4474079853043356e-24
3186,GXhwBy92NdLWwO7I5Kpafw,NestedCycles,,1.4474079853043356e-24
3187,44GupUR4aEQYXSO2MguZKA,Scott-Morris,,1.4474079853043356e-24
3188,BljvCkAu8ioQ8xAzORw2AA,xvz,,1.4474079853043356e-24
3189,RhAZkIwvRAWOeyFACZWJHQ,bdizzie,,1.4474079853043356e-24
3191,rI2zOzWhjq8OYkbSlmOPhw,kojirohirate,,1.4474079853043356e-24
3201,7eVYFrnOrPn6V4wSaNtd0A,Mr-Raebbeth,,1.4474079853043356e-24
3192,c6uAsdqK3qk2PvxYEiJ89A,Harshal,,1.4474079853043356e-24
3193,QuLU86foNkZOZysMUZZX1A,onur,,1.4474079853043356e-24
3194,5u2CerZVEcdf7IQeenSBPw,Peter-S,,1.4474079853043356e-24
3195,jjvevjoK5QFXR8eQ4poBoQ,umq,,1.4474079853043356e-24
3196,QWS95lYCDm53yFZnEnK6ew,Stretch,,1.4474079853043356e-24
3197,G1HZMFNs6DcpyvymojRe1Q,dalin,,1.4474079853043356e-24
3198,Bsaipr4gZqq3OB5TMhYUqQ,BrigitteK,,1.4474079853043356e-24
3199,PepXg0kvQOTglF4vIeBWjQ,happynihilism,,1.4474079853043356e-24
3200,7URpY2ON1jYnew8mYxLBHg,lynx,,1.4474079853043356e-24
3322,Het9XZYEDfmAmliy7FgMOw,boris-be---Meritverse,,1.4474079853043356e-24
3323,qfrHBM5lIYsOzIwvEhOwKQ,drendiela,,1.4474079853043356e-24
3324,8LubyEdMuPipKhVG7tjT3w,isabele-pinto,,1.4474079853043356e-24
3567,R1kMfpJVsgLPXam8LRur8Q,Phijos,,1.4474079853043356e-24
3576,rX7ZjCJ4BZJA8cW6QzjjYw,TEC-Bot,,1.4474079853043356e-24
3575,TbKowS2XHaKYzvBFmBZrRg,jesper-u,,1.4474079853043356e-24
3574,V3lZIAaLBNtL6dDpc84zEw,blckhoneygirl,,1.4474079853043356e-24
3573,a5DIYwVV2SJRC8xxML5O7A,Nana-Safo,,1.4474079853043356e-24
3572,bzbAqOz4A9ildYozeGEEQw,Donald2,,1.4474079853043356e-24
3571,ieaE0wwAUQeHEHXJ4rrVAg,Jonas-Zhao,,1.4474079853043356e-24
3570,ikDkxlOpSaB4EwMtdu3axw,DoubleNickels,,1.4474079853043356e-24
3569,4OvIZCQfetdoEaelR6LdlA,Intergalaxen,,1.4474079853043356e-24
3568,syuvmDSpaWkVUd0tasXqVA,Johnny333,,1.4474079853043356e-24
3566,vu1bkVGrGnBEgYRC6NkSVQ,Fuecis,,1.4474079853043356e-24
3509,E5SOZnD1qPaxUbivmxVZdQ,LeoL,,1.4474079853043356e-24
3565,QFmogMDeVTqKe5foHYY1Mw,vangelis,,1.4474079853043356e-24
3564,y8g7WKD6xXBplZ04Tem5PQ,Lydia,,1.4474079853043356e-24
3563,akGu8tQRQv2aWHvu7q4AjQ,SJ-discord,,1.4474079853043356e-24
3562,C5zJcA0qZyRilCLwD95eAQ,lionijah,,1.4474079853043356e-24
3561,hxodeqeenB8xxxW4PwXBMg,Marcelo-A--Silva,,1.4474079853043356e-24
3560,8CbPoMCVeOS8ebQ8dZI1FA,MoeNick,,1.4474079853043356e-24
3559,1tMarVJpasmLYGsW1r4yEw,koroapirana,,1.4474079853043356e-24
3558,zDA10945KTvpYcex6cV71g,TP496,,1.4474079853043356e-24
3557,0o9y8WMixxGIYKN0YskCWw,Felix--SWARM-,,1.4474079853043356e-24
3577,HAkoka6CeJzsaw8YNauewQ,Beata,,1.4474079853043356e-24
3578,eiZ3H9HVgpq7WPf9yJi7RQ,Thales,,1.4474079853043356e-24
3579,iO4Yo1nu1X4N3zQmqdxG9Q,guizmo-le-fauve,,1.4474079853043356e-24
3580,ykBGbwGx7idrLGng2dWpEA,sokrates,,1.4474079853043356e-24
3599,arLwmNUvWG8udlCd359snw,sturlabragason,,1.4474079853043356e-24
3598,mMu9A2JyqYjx5TV4CvQglw,pachfront,,1.4474079853043356e-24
3597,sMOlFOM70dDkNuNmXWKiyA,TasteMe,,1.4474079853043356e-24
3596,UezfXPXsLDEKCjCNwNNHOg,LeoX,,1.4474079853043356e-24
3595,W0Qam4qaCVxA2xKq0AZ31g,quierocryptos,,1.4474079853043356e-24
3594,INZp2KrSbB0LUY41ayvoSA,prometheus,,1.4474079853043356e-24
3593,jIKHQmC6klGB3yuXmWteQQ,dmaul,,1.4474079853043356e-24
3592,PPXRPXTpLyId17vhppivjQ,jackgill,,1.4474079853043356e-24
3591,LSLHQXwi2JLxYte21l5DZg,Neme,,1.4474079853043356e-24
3590,AYQTygHvtW5NSbUjhbmHxg,elzenteno,,1.4474079853043356e-24
3589,tGoNl7F9xmX6B1O74GGSnw,JuanS,,1.4474079853043356e-24
3588,TrRe6SoSwANtkPPquyolhg,kenbot-studiodao,,1.4474079853043356e-24
3587,HvtPMcYd1BTGlQbFkkXk6w,david-we-are-caring,,1.4474079853043356e-24
3586,u4c0D1VH4KbVZem73LrJvg,Steerpike,,1.4474079853043356e-24
3585,H9fV8MNuvnoie93BtlvYjg,mono,,1.4474079853043356e-24
3584,dNvoF0h3uRfWxe1kfDBHwg,JerryDGreat,,1.4474079853043356e-24
3583,BzyPa5lI6DvBskwFoQe6FA,spitty,,1.4474079853043356e-24
3582,As9bU0748rajx4jnpsYv8w,davidguthu,,1.4474079853043356e-24
3581,3wAfLWeL1CMoQfznHkVZxg,daniela-afanador,,1.4474079853043356e-24
3556,3kjgL2q7Cb3p3caKgMlVgw,Block-Invest,,1.4474079853043356e-24
3555,J5GUrq5CMo3Dpxl4tNRTMg,DAOlan,,1.4474079853043356e-24
3554,qAHAS4H35mlA3o7BcwEd8g,Emma-13,,1.4474079853043356e-24
3531,jX8qZh1i1muJ1VxDvsmDbw,lxay,,1.4474079853043356e-24
3529,k5SR5vlS73TV6fRyTWrdpA,MargaritaDave,,1.4474079853043356e-24
3528,ZtQ0zUEEcPEDoza2clZnag,gtcomedy,,1.4474079853043356e-24
3527,7V9AFqbXgaurrlalDm2X8A,phoenixborealis,,1.4474079853043356e-24
3526,mDxkmSOECKI5QMt2H0oUnA,ore-eth,,1.4474079853043356e-24
3525,ZdaUrPDMYc1gEVog0llrEg,Vitor-Marthendal-discord,,1.4474079853043356e-24
3524,iMBx4b63HdE7UgDaMAA11Q,gnosis-elbuho,,1.4474079853043356e-24
3523,ZkyK8jxtmp9ogeabL6p0qA,Michiel---,,1.4474079853043356e-24
3522,juWrQey8NsZbYE85Z2gQsQ,Carlos-Valle,,1.4474079853043356e-24
3521,7IDAyXD4MIqdYC8PVcz5vw,Ant-Marshall,,1.4474079853043356e-24
3520,8yJm6r5WlTzOPGmWxy9DLg,tsoler24,,1.4474079853043356e-24
3519,q3uMbKGsGuZyGAO6cOZbxw,belikewater,,1.4474079853043356e-24
3518,MmE5955B7WYjnM4VR5O5ew,rivers,,1.4474079853043356e-24
3517,UEELFBSrtPnCq2BxSLwc9Q,Purple-Monkey-Dishwasher,,1.4474079853043356e-24
3516,IR0s2uEQbMeWOac3coPWlQ,The-Decentralized-Producer,,1.4474079853043356e-24
3515,oeX8bjKTDWc3GDySwSwN2Q,LBrian,,1.4474079853043356e-24
3514,TndqZgUDhoklOTDrsWbm4Q,kiyira,,1.4474079853043356e-24
3513,c9DDXOQplji1EQk5HAkIbA,patogit---Akik-Takat,,1.4474079853043356e-24
3512,pY6DqIYXVd1KTaMr1MhxRw,MaxP,,1.4474079853043356e-24
3511,Lpq2mFncxEfZZBc3w7sgjw,Andreacom,,1.4474079853043356e-24
3530,PUAKrz2CdZl9PO7eJ8Llpg,Reinol,,1.4474079853043356e-24
3532,xG295WJzJGSXQbj2UJ6l4Q,Alicia----,,1.4474079853043356e-24
3553,fjoPupGtLNQOja6d1lQohg,Terence-discord,,1.4474079853043356e-24
3533,GteUZQzHWkSy4ywn9RgYrg,Dingo-Diz,,1.4474079853043356e-24
3552,CV2teSGiqjdUEn2aljYdug,whermany,,1.4474079853043356e-24
3551,GEtn3hMMn8ceq1awkZ1mGQ,Kike-Bell,,1.4474079853043356e-24
3550,1UAa5YDLA6wFBF8ETRh7mA,Daniel-from-Ocean,,1.4474079853043356e-24
3549,3SE2AvHGOAEjtBsylmaIBA,Gabs-discord,,1.4474079853043356e-24
3548,MxI5vLJc1Clu4U22vGmpvg,JoeF,,1.4474079853043356e-24
3547,4GwYZOMzpQ7DogR3RXlC6w,diganta-eth,,1.4474079853043356e-24
3546,TJX2EUkqSyONNk53fq6W2g,Mostafa-Doostfatemeh,,1.4474079853043356e-24
3545,kAAPt62tOklqmZq58BAM4A,Rebeca-Lorbada,,1.4474079853043356e-24
3544,1D1h4Q4ysoY7dPYacJcBxQ,Annn3,,1.4474079853043356e-24
3543,AETql5Cy5JGnYPCLxFXxfA,uzhakbas,,1.4474079853043356e-24
3542,UPNDHlj3gtJS6Wjk3lWpZw,juliawasserman,,1.4474079853043356e-24
3541,JHzbGcjnUE3edi3yAnCNFg,0xSolomon,,1.4474079853043356e-24
3540,VRGuA0KGO0hjBeYTJHlknA,mattiohl,,1.4474079853043356e-24
3539,Bsd0YxkJaulfjOuOeX8nbA,MrSirko,,1.4474079853043356e-24
3538,gFVFQNNxA1ntNeLBG2A8QA,Yogg-Saron,,1.4474079853043356e-24
3537,uxrwh38KQKel4VrFN8aMVA,shermin-discord-1,,1.4474079853043356e-24
3536,R6R5Bn0mws4gG6f1Qtk7aA,TeresaOliver,,1.4474079853043356e-24
3535,2NQgmPFp1J9xDIWRwhWQQg,jukren,,1.4474079853043356e-24
3534,eG7FM3svWi3amWwc5IDeZA,Welcome-to-the-TEC-,,1.4474079853043356e-24
3600,RbNuWPikk3jI6GDJYlmMiA,gintag,,1.4474079853043356e-24
3601,pDLzdExcesvFosb9ywVv8Q,CmdrMoto-discord,,1.4474079853043356e-24
3602,lwil8EHL54UOxepI0M1MGw,Metaversive,,1.4474079853043356e-24
3670,BaaPjjWzqnsZBbXFJrkVwg,pacho,,1.4474079853043356e-24
3668,1tO0V8tnaNjbj1oMpedxsA,harsh24,,1.4474079853043356e-24
3667,oIpPXygpartNavgo0BS3UA,JustinKalland,,1.4474079853043356e-24
3666,2Pv6PZMQpPNs777hJCPwRQ,lcj1988,,1.4474079853043356e-24
3665,C5Dq9OBiwv1Yw9dPQi1Wew,jamigeuse,,1.4474079853043356e-24
3664,0plL3lwnuPeHPSGL9HpSZQ,ciciry,,1.4474079853043356e-24
3663,f0QNK3SvH6lEk9T0X48ebg,Raha,,1.4474079853043356e-24
3662,VK46amSjIguK2Lh9c6t66w,cheetos,,1.4474079853043356e-24
3661,nkMkPsjMkZ05TnJovL4QNg,3adidas3,,1.4474079853043356e-24
3660,Vs4G0dvrqOx8d9lrAkUdQA,grasanator8,,1.4474079853043356e-24
3659,7HlrCZnlvpbMv2JFZSJzKQ,licimers,,1.4474079853043356e-24
3658,B4zHdPoIW5wZFr4FN63Vkw,pawka221,,1.4474079853043356e-24
3657,265toDBDvwGCaZqdPny8WQ,hiphopxx,,1.4474079853043356e-24
3656,FkINx2TxJrl1P8ySP5S3dA,pchelkag84,,1.4474079853043356e-24
3655,YkZKPzyNTA8lT7XAV1P6Qg,korotkov200,,1.4474079853043356e-24
3654,ehQvwi9Zy0A7yu1YcVJYfg,dwgleshqaa,,1.4474079853043356e-24
3653,8q53wEWmK1EJP3Y0ozyl0g,lashatodadzeee,,1.4474079853043356e-24
3652,6G1zm0HEDOyyLROiGg01wA,kfyfgkz,,1.4474079853043356e-24
3651,KJhzHyq71UvNAeQy542TGw,Maptejib,,1.4474079853043356e-24
3650,0zRRV0CPsP9KRLWyDMlrOg,ps3sky92,,1.4474079853043356e-24
3669,07XwbQHZ7LArQFvtD1fAGQ,stormbreaker,,1.4474079853043356e-24
3671,OK1LcGh8QJKgl3RJH2HNTQ,takhtarov,,1.4474079853043356e-24
3648,xvfPwD8B9tlI1pBiNtO3jw,ebaniishashlik,,1.4474079853043356e-24
3672,pwdx0e69XVLlrZP0Cy5Jnw,filippshamin,,1.4474079853043356e-24
3691,9UPIwoTxGqWk687uqnAlxg,TestBot--AKA-Praise-Scraper--,,1.4474079853043356e-24
3690,YrsPOuYU5ZsmtPjlLKqMtA,simon1124,,1.4474079853043356e-24
3689,sBmQAyAPwjnjiAnNWQuk3A,RodriCastillo,,1.4474079853043356e-24
3688,4msWYBp7QUvGtQR7J3BfkA,lizl9,,1.4474079853043356e-24
3687,CdvL5ehZ5gOgkt9tpGwVOg,hanners717,,1.4474079853043356e-24
3686,FBrgZt15OjEcKmBnNNT1Yw,sxaphs,,1.4474079853043356e-24
3685,IeXjf0BxQpPz7HVF4yV5wA,YNSG,,1.4474079853043356e-24
3684,cKPpyaJ4UPDe73RlnEEOug,doyoudo,,1.4474079853043356e-24
3683,3AFvPDBcwdXYNizaH5WigQ,tmoindustries,,1.4474079853043356e-24
3682,vWxbudGF5yEVpridzo8rvg,Max-Demyan,,1.4474079853043356e-24
3681,hLlqWXbq8uASvaLAVH2gqg,Lo88a,,1.4474079853043356e-24
3680,CYIlVNny7S7sXO27oN8H5Q,umatutuma,,1.4474079853043356e-24
3679,1rxcyln8Wh3k8Oao9lTgTw,scientist,,1.4474079853043356e-24
3678,Jy5BULqFKRdva5Vf6KaszA,MetaShamanX,,1.4474079853043356e-24
3677,x13uLryOuJMHEXpdt9z4Fw,wetz495,,1.4474079853043356e-24
3676,iBcwZxXVyKgNo6ZOdJkqYA,Shaila,,1.4474079853043356e-24
3675,uGMS4NzBxsbkkJNOGf0xGw,Gintare,,1.4474079853043356e-24
3674,4F3DcepnaPAcjkxnGIE4jg,Ekeneodigwe-discord,,1.4474079853043356e-24
3673,xgB7QUofj3iQy3LMR6izjA,wwwdimankost,,1.4474079853043356e-24
3649,uO9C4446242boEMSjdz7cA,Decadence,,1.4474079853043356e-24
3647,bsaRyAFWA1n7iNYpFlY1tQ,urazaevR,,1.4474079853043356e-24
3603,lij8H0CK4wnGxfpXKVBsAw,piking,,1.4474079853043356e-24
3624,kRaRkVIlA8JnhD2m3AE1Bw,Olivier,,1.4474079853043356e-24
3622,zqJBdiZG5xG2ryElEGQS5w,CJ-33Logic,,1.4474079853043356e-24
3621,xys1sLG62CbBSJzQUKSezw,GreasyPJs,,1.4474079853043356e-24
3620,Od7jRm6N8YoCO7eqwnUzWQ,CassCee,,1.4474079853043356e-24
3619,Dc5KqN7ZQKzeW1xPjgHXlg,cantoalagua,,1.4474079853043356e-24
